Price,Open,High,Low,Close,Volume
Ticker,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA,PETR4.SA
Date,,,,,
2017-04-07,4.0154230405604725,4.095126843158038,4.0126748324153185,4.040158748626709,33024900
2017-04-10,4.0951264915956305,4.1061201095581055,4.0401584017832555,4.1061201095581055,37906000
2017-04-11,4.1143655665309495,4.119862244520607,3.998932445554315,4.034661769866943,38593200
2017-04-12,4.01267447589681,4.075887713464326,4.007177535877794,4.026416301727295,42628900
2017-04-13,4.0264165443256745,4.0374101629175625,3.869757413864136,3.8697574138641357,44572600
2017-04-17,3.8862475261000577,3.9439640826003535,3.8395245869279844,3.92472505569458,46459500
2017-04-18,3.8889964586825787,3.9494614963115424,3.8340283617965025,3.8752546310424805,45349800
2017-04-19,3.9137316239179762,3.9247252417674106,3.724091650488102,3.7378337383270264,41014100
2017-04-20,3.7928027692941613,3.820286689687503,3.7460798163060307,3.8147900104522705,28227600
2017-04-24,3.8834991419460843,3.891744289597086,3.8257825841720376,3.8560149669647217,27546200
2017-04-25,3.820286158721831,3.941216230392456,3.792802242148364,3.941216230392456,32268100
2017-04-26,3.8917454123058763,3.9824428489572643,3.847770929336548,3.847770929336548,37045000
2017-04-27,3.8450225290349502,3.8560161499786005,3.7268411694178583,3.773563861846924,29078500
2017-04-28,3.806543656219994,3.8752538286275136,3.7625689257080355,3.839524507522583,31061200
2017-05-02,3.864261233132253,3.9412165731831927,3.806544662566904,3.845022201538086,37830100
2017-05-03,3.858763521790665,3.916480080834675,3.834027816184872,3.891744375228882,38357600
2017-05-04,3.84776991682137,3.84776991682137,3.732336798348047,3.7378337383270264,37695400
2017-05-05,3.7625692856191417,3.9054865837097164,3.754324137531926,3.905486583709717,32788100
2017-05-08,3.8834995026311314,3.943964535940786,3.8422732363301453,3.8697574138641357,36464300
2017-05-09,3.8889951269537577,3.9137308276092577,3.8587627495461865,3.886246919631958,28008600
2017-05-10,3.94121648949849,4.053901157707566,3.9329713401952473,4.048404216766357,46271700
2017-05-11,4.089630705944031,4.100624326305093,4.023668983777656,4.0731401443481445,29318000
2017-05-12,4.260032299005111,4.282019541515159,4.218806284825924,4.24629020690918,83518200
2017-05-15,4.334237828948359,4.361721740821721,4.30125671532671,4.309502124786377,46914700
2017-05-16,4.334238131519925,4.336986339423157,4.265527953877125,4.314999103546143,34469300
2017-05-17,4.2765223014523785,4.320496780709091,4.262780211157513,4.290264129638672,30023400
2017-05-18,3.4217670704203935,3.847770258617626,3.4217670704203935,3.6141555309295654,142924900
2017-05-19,3.779060524884983,3.8202865348584782,3.6993567133899337,3.74333119392395,70983900
2017-05-22,3.6691245056477118,3.713098988364171,3.572930128124013,3.682866334915161,55014900
2017-05-23,3.6966074526206096,3.737833715889913,3.6773686870267155,3.7076010704040527,48520100
2017-05-24,3.7790596820578837,3.8725055634061327,3.7625691244811548,3.8615119457244873,54065800
2017-05-25,3.8395248989075497,3.8999896680715658,3.7460790129704824,3.7763113975524902,45030800
2017-05-26,3.702104848942313,3.790053802051734,3.682865818868211,3.7598214149475098,63326900
2017-05-29,3.7598214149475093,3.7598214149475093,3.7598214149475093,3.7598214149475098,0
2017-05-30,3.7240925092217325,3.7488282206138663,3.671872615814209,3.671872615814209,34663800
2017-05-31,3.6306460847274455,3.6581302628051047,3.5591874314123704,3.5619359016418457,45628800
2017-06-01,3.616904871226185,3.6526342065326576,3.5234589576721196,3.523458957672119,42873400
2017-06-02,3.5152127041937735,3.586671352386475,3.4849803201623364,3.5866713523864746,43192600
2017-06-05,3.561935729074304,3.638891057011475,3.5509421107975654,3.6224007606506348,31419400
2017-06-06,3.636142586915157,3.6636267636612714,3.5811744955314633,3.6224007606506348,35558700
2017-06-07,3.649884133355248,3.666374689376114,3.5207092033105303,3.5371994972229004,44355600
2017-06-08,3.512464186476651,3.5619355979551406,3.4932254207276943,3.5289547443389893,27749200
2017-06-09,3.5619348961272883,3.6004126821522346,3.5262055795559393,3.5317025184631348,30382100
2017-06-12,3.564684472239185,3.581174769863246,3.5097163766447235,3.545445442199707,30680700
2017-06-13,3.559187154479123,3.5784261824799533,3.5097160047405547,3.556438684463501,22891000
2017-06-14,3.5564388326258825,3.5839230097100523,3.4657414152000756,3.4684898853302,67382800
2017-06-15,3.4684898853302,3.4684898853302,3.4684898853302,3.4684898853302,0
2017-06-16,3.457496135017026,3.4602446050422984,3.355805103058705,3.3750438690185547,73551400
2017-06-19,3.3832895372870553,3.427264012613172,3.358553829388978,3.3777925968170166,45926200
2017-06-20,3.3310692988223347,3.3338177687665604,3.2321267398068865,3.259610652923584,54014700
2017-06-21,3.284345773307438,3.3310687056044803,3.185403231912306,3.1991453170776367,58778300
2017-06-22,3.2321264754470156,3.309081792831421,3.221132858677815,3.309081792831421,42284600
2017-06-23,3.3283209910277924,3.3393146092317645,3.26235928180396,3.2788498401641846,33601000
2017-06-26,3.325573382004029,3.3805414829238107,3.3090828206738045,3.3722963333129883,42731300
2017-06-27,3.391534242252551,3.43001177207556,3.333817685409524,3.355804920196533,45097600
2017-06-28,3.3722956319455286,3.3860374577360246,3.3008369845574377,3.320075750350952,32077400
2017-06-29,3.3695483646298228,3.380541986451265,3.322825406361538,3.3475611209869385,24380300
2017-06-30,3.366799648790349,3.4300129041391823,3.3503090862031835,3.399780511856079,29687600
2017-07-03,3.375044543677328,3.4107738748224428,3.3585542444464016,3.397031784057617,31542500
2017-07-04,3.3915343124494166,3.416270017623902,3.3860373725846338,3.4162700176239014,12523500
2017-07-05,3.4025278596460553,3.4410056515775778,3.3310692155340194,3.355804920196533,41958400
2017-07-06,3.3750445447754864,3.3970317851629295,3.3200764438068786,3.3448121547698975,51976900
2017-07-07,3.333817931184045,3.344811549388017,3.2568626037562405,3.2788498401641846,42677000
2017-07-10,3.251365570253693,3.3008369818055154,3.2266298644777818,3.2925915718078613,21748800
2017-07-11,3.2843470339446714,3.4217674141273653,3.270604943504687,3.388786554336548,45500900
2017-07-12,3.4739866808630446,3.5701807724330856,3.438257356985534,3.556438684463501,66332200
2017-07-13,3.561935200199952,3.583922433488776,3.5179607336223033,3.5371994972229004,32983300
2017-07-14,3.5619356463114222,3.5894198224189315,3.5481935582576676,3.5866713523864746,35977500
2017-07-17,3.581174485627733,3.5866714258051684,3.5372000126423897,3.542696952819824,28118700
2017-07-18,3.572929242448708,3.5784261824799533,3.5262063006172353,3.556438684463501,19300700
2017-07-19,3.572929957196385,3.647137089811813,3.564684807608642,3.636143207550049,36513700
2017-07-20,3.652633182687991,3.6691237413257807,3.5811745321051323,3.6004135608673096,30114300
2017-07-21,3.572929822118316,3.583923441855876,3.482232393756306,3.487729072570801,38738300
2017-07-24,3.526207325151927,3.5509430382624023,3.509717024484013,3.539949417114258,16250400
2017-07-25,3.575677447407392,3.641639150241575,3.575677447407392,3.6333940029144287,29930100
2017-07-26,3.655381550249688,3.6663751683302426,3.5674323434967175,3.5894198417663574,29333000
2017-07-27,3.5866712314962115,3.6196520844484716,3.5729291439056396,3.5729291439056396,21825900
2017-07-28,3.5674320527279484,3.6086583137512207,3.5481932881821936,3.6086583137512207,20980200
2017-07-31,3.6333941862992543,3.6581298916376612,3.5921679233657353,3.65263295173645,31397700
2017-08-01,3.655381232487553,3.6608779099957394,3.5949162072464578,3.605909824371338,22999400
2017-08-02,3.608658779787625,3.7405822030387847,3.59491669100516,3.7130982875823975,46342000
2017-08-03,3.7295890444390145,3.754324754876625,3.658130645751953,3.658130645751953,31300700
2017-08-04,3.685614805612088,3.7048535762733907,3.6443887935925554,3.682866334915161,21560500
2017-08-07,3.6691239121786885,3.7433307742328434,3.6636269716739474,3.7240920066833496,29832200
2017-08-08,3.7103495403770443,3.7625691593212673,3.6993559225936012,3.7076010704040527,28907900
2017-08-09,3.7130978302854163,3.740581742356945,3.693858803515985,3.715846300125122,26980300
2017-08-10,3.7378336820903435,3.754323977562132,3.614155155509327,3.6251487731933594,56194400
2017-08-11,3.611407539823456,3.6278978379991185,3.556439180281744,3.559187650680542,43025100
2017-08-14,3.5674326419709685,3.63339461808163,3.548193874247491,3.594916820526123,31607400
2017-08-15,3.5949167635112125,3.6388912388151895,3.586671614918854,3.6141555309295654,24737300
2017-08-16,3.6553812523124902,3.6773684866814986,3.6004131663899694,3.6086583137512207,44946600
2017-08-17,3.605910118396614,3.6443879125254215,3.578426204397634,3.5866713523864746,23503300
2017-08-18,3.616903679874724,3.7378337383270264,3.616903679874724,3.7378337383270264,66263500
2017-08-21,3.7488276704735815,3.754324348804871,3.649884839424902,3.6663753986358643,40485900
2017-08-22,3.765318135586017,3.8120410829752354,3.7488278377477977,3.7900538444519043,55240700
2017-08-23,3.787304815659728,3.828531078393455,3.7515754928005727,3.7818081378936768,47679700
2017-08-24,3.787303964680862,3.817536602980918,3.7598200578089918,3.7928009033203125,32300600
2017-08-25,3.8120415397803593,3.831280310266558,3.795551239966072,3.8147900104522705,24185600
2017-08-28,3.828531364564464,3.8560152796661007,3.781808420572288,3.8120408058166504,27208100
2017-08-29,3.781808121942684,3.806543827056885,3.7598208867541754,3.8065438270568848,27306400
2017-08-30,3.7900537198464797,3.820286106294972,3.6938593578880643,3.696607828140259,58871700
2017-08-31,3.7185948535721285,3.78455682531497,3.7021045572178193,3.7515757083892822,82909400
2017-09-01,3.806544011851055,3.8999896348844083,3.79829860167369,3.853266954421997,60260300
2017-09-04,3.8367763052772523,3.8972413346027714,3.831279365289239,3.8944928646087646,18139300
2017-09-05,4.004428693165355,4.026415926977951,3.9109828184075672,3.960454225540161,56476800
2017-09-06,4.026415325263719,4.128106594085693,3.9879378028960706,4.128106594085693,68418200
2017-09-07,4.128106594085693,4.128106594085693,4.128106594085693,4.128106594085693,0
2017-09-08,4.15009424047248,4.163836064347374,4.037409345095527,4.042906284332275,36337400
2017-09-11,4.089629696615993,4.136352637146348,4.070390931259442,4.119862079620361,34915900
2017-09-12,4.117113543252661,4.166584952923892,4.084132690841346,4.086881160736084,49702800
2017-09-13,4.106119855888169,4.150094587129903,4.070390796298808,4.130855560302734,37010200
2017-09-14,4.130856532861886,4.194070043705119,4.128108324475411,4.133605003356934,34413800
2017-09-15,4.141850152733504,4.169334333466835,4.119862912990268,4.133605003356934,47784700
2017-09-18,4.128108324475411,4.174831012348357,4.11711444249522,4.133605003356934,47601200
2017-09-19,4.150095324245517,4.169334092381252,4.100623906629561,4.161088943481445,35822100
2017-09-20,4.191321701871792,4.364471416746411,4.141850279876592,4.361722946166992,80267000
2017-09-21,4.356226008134887,4.386458396385397,4.282018879553773,4.3067545890808105,46258800
2017-09-22,4.28751564459909,4.342483740122964,4.240792697876658,4.312251091003418,40928300
2017-09-25,4.3397349129122516,4.386457855792107,4.314999206433677,4.3534770011901855,36733200
2017-09-26,4.358973202331769,4.369966819329624,4.2765212059021,4.2765212059021,37874200
2017-09-27,4.314999063981312,4.3204960039544265,4.152843004293771,4.20781135559082,41819300
2017-09-28,4.224301494438303,4.260030816611291,4.183075494604825,4.2160563468933105,33829000
2017-09-29,4.260030955145955,4.265527895093718,4.2050628662109375,4.2050628662109375,28638300
2017-10-02,4.17483118773197,4.232547760009766,4.139102118229672,4.232547760009766,29826200
2017-10-03,4.287515182804796,4.39195442199707,4.26552794696342,4.39195442199707,50636700
2017-10-04,4.369966848453351,4.380960465524474,4.301256676231704,4.304005146026611,47798600
2017-10-05,4.364470782380998,4.427684285976776,4.356225633949738,4.369967460632324,55361300
2017-10-06,4.304005942201975,4.334238591321522,4.2710250848876505,4.312251091003418,41741300
2017-10-09,4.290263383822525,4.367218971252441,4.284766705925261,4.367218971252441,27904700
2017-10-10,4.4331823486074535,4.449673175811768,4.400201742633385,4.449673175811768,47066600
2017-10-11,4.444175505168949,4.466162746954499,4.40020102159785,4.419439792633057,40422100
2017-10-12,4.419439792633057,4.419439792633057,4.419439792633057,4.419439792633057,0
2017-10-13,4.460665805453813,4.477156629955871,4.41394285113237,4.419439792633057,24210000
2017-10-16,4.441426153080974,4.468910330913368,4.397451678235982,4.4304327964782715,44699700
2017-10-17,4.435928325001634,4.457915558024286,4.416689561633937,4.43317985534668,25524800
2017-10-18,4.457916574633932,4.474407396324325,4.433180866315449,4.4414262771606445,25706200
2017-10-19,4.397451782166373,4.441426258050669,4.369967603684413,4.438677787780762,24672800
2017-10-20,4.44967137371988,4.5046392028207585,4.4441744335446725,4.457916259765625,32417500
2017-10-23,4.477155463936805,4.477155463936805,4.430432521783768,4.452419757843018,29389900
2017-10-24,4.477155772162282,4.537620544433593,4.430432826792649,4.537620544433594,46249500
2017-10-25,4.543118023113081,4.598085861449029,4.52113078293527,4.595337390899658,37608200
2017-10-26,4.6118277548203865,4.642059879417789,4.57884663573028,4.598085403442383,37848300
2017-10-27,4.6090804584501415,4.697029432801034,4.576099330959938,4.680539131164551,45640100
2017-10-30,4.664047214008483,4.719015572224812,4.600833969011685,4.611827850341797,55355600
2017-10-31,4.644808907236441,4.6585512602640184,4.595337484771494,4.609079837799072,32249000
2017-11-01,4.669544000347048,4.699776648788564,4.6393113519055325,4.644808292388916,38876600
2017-11-02,4.644808292388916,4.644808292388916,4.644808292388916,4.644808292388916,0
2017-11-03,4.661298188865019,4.6750405388919765,4.584343125582271,4.655801773071289,32605400
2017-11-06,4.686035101430899,4.793223362375767,4.666796330655899,4.790474891662598,46056100
2017-11-07,4.757493900557495,4.768487783718063,4.534873008728027,4.534873008728027,61098400
2017-11-08,4.5870920841878,4.65855073928833,4.537620667255347,4.65855073928833,41179600
2017-11-09,4.64206034180465,4.655802694551504,4.595337390899658,4.595337390899658,29399400
2017-11-10,4.592588920350288,4.62007310162684,4.537621082014339,4.595337390899658,35959400
2017-11-13,4.5870918265795755,4.609079063512864,4.5046392949169345,4.573349475860596,28697700
2017-11-14,4.573350616270167,4.573350616270167,4.199567233089195,4.218806266784668,88765600
2017-11-15,4.218806266784668,4.218806266784668,4.218806266784668,4.218806266784668,0
2017-11-16,4.29301212496862,4.408445513404175,4.254534328823436,4.345232009887695,42703800
2017-11-17,4.375463729316271,4.4304320760426155,4.345231348303583,4.402947902679443,38376900
2017-11-20,4.402947902679443,4.402947902679443,4.402947902679443,4.402947902679443,0
2017-11-21,4.438677642479427,4.482652116924206,4.356225633949738,4.369967460632324,45817800
2017-11-22,4.422186414221962,4.463412409803842,4.378211949039025,4.427683353424072,37444900
2017-11-23,4.3919563290312285,4.46891194999952,4.380962706336992,4.449673175811768,15403600
2017-11-24,4.466160859441796,4.499141970290065,4.408444570728541,4.4249348640441895,18790700
2017-11-27,4.400200747953101,4.40294921853252,4.336987235169393,4.361722946166992,28445800
2017-11-28,4.37821270766876,4.408445354301921,4.345231853066839,4.3534770011901855,30429600
2017-11-29,4.361722316812911,4.375464405618571,4.210559864167745,4.213308334350586,45973000
2017-11-30,4.205063067784855,4.251786011146462,4.119862329270003,4.227050304412842,52811400
2017-12-01,4.216057261420113,4.334238871003955,4.194070021791758,4.290264129638672,42703800
2017-12-04,4.3012567061040885,4.342482966988499,4.249037090180712,4.254533767700195,43821500
2017-12-05,4.260030974792787,4.350728387480984,4.180327179942296,4.20781135559082,30228000
2017-12-06,4.183076399286467,4.314999836971732,4.161089159672256,4.265528678894043,39238500
2017-12-07,4.205063003674951,4.257282624343152,4.141849502751832,4.1940693855285645,37281400
2017-12-08,4.262780751616711,4.309503707277908,4.218806266784668,4.218806266784668,39584500
2017-12-11,4.254534219143558,4.279269925877178,4.22430183430721,4.227050304412842,21281600
2017-12-12,4.221552935659452,4.257282257080078,4.172081789322709,4.257282257080078,36201200
2017-12-13,4.3012578719698435,4.309503283646768,4.152843869196732,4.172082901000977,46828900
2017-12-14,4.1500942841517015,4.20781083620258,4.122610111895667,4.125358581542969,37177300
2017-12-15,4.1363532550546696,4.188572881155492,4.1088690757751465,4.1088690757751465,55668300
2017-12-18,4.166584871073068,4.213307809931707,4.15833972365934,4.183075428009033,42760400
2017-12-19,4.172082562717374,4.191321330853109,4.1391017050095895,4.161088943481445,22639700
2017-12-20,4.180326782863679,4.205062486176065,4.1693331660702295,4.188571929931641,20149700
2017-12-21,4.207811324488796,4.361721973079035,4.205062854522554,4.358973503112793,47219400
2017-12-22,4.328741550445557,4.3672193474752605,4.312250991116097,4.328741550445557,18708500
2017-12-25,4.328741550445557,4.328741550445557,4.328741550445557,4.328741550445557,0
2017-12-26,4.32874090687678,4.394702610170764,4.312250349999029,4.3892059326171875,22173100
2017-12-27,4.394702599253657,4.4359285981828585,4.391954129429441,4.411192893981934,23552200
2017-12-28,4.4249348640441895,4.433179748593528,4.397450692373461,4.4249348640441895,19011500
2017-12-29,4.4249348640441895,4.4249348640441895,4.4249348640441895,4.4249348640441895,0
2018-01-02,4.4496717154489165,4.548614025115967,4.4496717154489165,4.548614025115967,33461800
2018-01-03,4.532123586102984,4.595336828348619,4.499142991982258,4.589840412139893,55940900
2018-01-04,4.6118277548203865,4.6612986471298905,4.56785327884498,4.598085403442383,37064900
2018-01-05,4.589840753413811,4.633815231655861,4.554111162206439,4.625569820404053,26958200
2018-01-08,4.600835045523281,4.680539131164551,4.592589632596421,4.680539131164551,28400000
2018-01-09,4.680539131164551,4.7162682054131375,4.66129983433521,4.680539131164551,35070900
2018-01-10,4.650304992405001,4.686034055265254,4.609078989345611,4.617323875427246,28547700
2018-01-11,4.639310326392054,4.7547434299413,4.628316972072449,4.741001605987549,37921500
2018-01-12,4.683286399575816,4.7849771784756285,4.6777894590360685,4.754744529724121,45912100
2018-01-15,4.760242041661331,4.793223164641614,4.713519089899276,4.768487453460693,28945400
2018-01-16,4.768486318656871,4.903158200694261,4.754743968928336,4.850938320159912,58618300
2018-01-17,4.925145756527893,5.046075820922852,4.894913109374885,5.046075820922852,58488900
2018-01-18,5.043326551342843,5.092797957308564,4.927893445495156,5.007596969604492,48575800
2018-01-19,5.032331317138587,5.062563951356091,4.955376283445815,5.018589496612549,33470200
2018-01-22,5.018592418392898,5.076308727264404,4.971869467499088,5.076308727264404,33920000
2018-01-23,5.0570688963176265,5.073559191931944,4.9471327185271,5.013094425201416,35567700
2018-01-24,5.062565731298246,5.39512272774675,5.062565731298246,5.3154191970825195,89768200
2018-01-25,5.3154191970825195,5.3154191970825195,5.3154191970825195,5.3154191970825195,0
2018-01-26,5.3923743614385335,5.491316649572502,5.249457082313143,5.477574825286865,81989500
2018-01-29,5.406116927793119,5.510556169663959,5.378632751232245,5.455588340759277,55726200
2018-01-30,5.433599723566031,5.433599723566031,5.32091510009726,5.356644153594971,46203000
2018-01-31,5.425355786854525,5.477575670791056,5.408865490322964,5.41436243057251,41576600
2018-02-01,5.430852867089577,5.66721606174177,5.430852867089577,5.6397318840026855,51950200
2018-02-02,5.579266196019142,5.612247311831527,5.4555881912110635,5.4885687828063965,50657800
2018-02-05,5.400619361441609,5.488568296865168,5.232966899871826,5.232966899871826,62268600
2018-02-06,5.128527636134242,5.494065761566162,5.117534280263936,5.494065761566162,74146500
2018-02-07,5.488569346450985,5.557279530917299,5.320916852820812,5.342904090881348,61910300
2018-02-08,5.37313574617923,5.425355628592464,5.1670052107879485,5.235715389251709,51115100
2018-02-09,5.230219199232041,5.329161504024802,5.087301896043838,5.1587605476379395,68727600
2018-02-14,5.224721566968843,5.320915913075895,5.210979217972399,5.290683269500732,43402800
2018-02-15,5.359393353007865,5.370387232022812,5.2686959480025655,5.3319091796875,31978000
2018-02-16,5.348400946783928,5.381382068693789,5.307174937559464,5.33740758895874,34736300
2018-02-19,5.3731349312486785,5.524297615472704,5.3731349312486785,5.510555267333984,40925500
2018-02-20,5.46383280187852,5.7221832027127055,5.4473425069111965,5.617743968963623,67418700
2018-02-21,5.658970464799855,5.738674000979688,5.565524578094482,5.565524578094482,55678400
2018-02-22,5.658970264491108,5.72218350201983,5.645228438669057,5.700196266174316,38170900
2018-02-23,5.757913533112554,5.81013289464765,5.667216112709855,5.804636478424072,55755600
2018-02-26,5.881591122877525,5.961295180858678,5.876094182833917,5.914572238922119,48160500
2018-02-27,5.900830802494543,6.0052705826262756,5.865101735112931,5.90907621383667,42912500
2018-02-28,5.944804724273813,5.983282782715086,5.821126711031611,5.8980817794799805,66229400
2018-03-01,5.881591809268389,5.898082107106601,5.705693901081813,5.779901027679443,66380900
2018-03-02,5.689202002913705,5.911822795867919,5.636982129528455,5.91182279586792,52682900
2018-03-05,5.906326889705395,6.093218659377043,5.870597827487962,6.079476833343506,54242600
2018-03-06,6.183917499505962,6.219646569958659,6.0080195694917355,6.019012928009033,57240800
2018-03-07,5.961295566345112,6.0382506350636955,5.873346616828395,5.955798625946045,50956600
2018-03-08,6.005270579175526,6.013515466295779,5.859604790851132,5.964044570922852,36156800
2018-03-09,5.986029785164354,6.153682231903076,5.933809912794772,6.153682231903076,45560000
2018-03-12,6.194910507582199,6.208652334842911,6.109709501071038,6.13719367980957,32363900
2018-03-13,6.1701751968418,6.194910906879125,6.062986945274348,6.0767292976379395,34732800
2018-03-14,6.128947460948665,6.167425515796922,6.071231165001837,6.15093469619751,31947600
2018-03-15,6.0602374552672895,6.095967041184577,5.856855392456055,5.856855392456055,81097800
2018-03-16,5.900831099978391,5.975038233147198,5.8348693785673955,5.889837741851807,57891900
2018-03-19,5.845861532467553,5.8705972362102266,5.73317689284738,5.752415657043457,42218400
2018-03-20,5.821126422376473,5.884339660957929,5.801887656218383,5.815629482269287,30106800
2018-03-21,5.840364591217546,6.071230809937153,5.826622766572073,6.060236930847168,53106300
2018-03-22,6.008016735865345,6.057488136403406,5.931061165670924,5.969538688659668,50033300
2018-03-23,5.939309002263886,6.076729382516417,5.917321762392167,5.977786540985107,52815800
2018-03-26,6.065734739046176,6.101464326988338,6.0025214978772246,6.054741382598877,30174900
2018-03-27,6.084972977689881,6.095966857399767,5.873346035444952,5.892584800720215,43568100
2018-03-28,5.843112301552045,5.88433829434727,5.768905199990478,5.826622009277344,38539300
2018-03-29,5.8431138060078345,5.925565812827615,5.834868395639027,5.884339809417725,34318800
2018-04-02,5.870597663428033,5.898081314727047,5.708441604522019,5.744170665740967,37275000
2018-04-03,5.8018884724507895,5.823875711755724,5.678209923724826,5.691951751708984,39245800
2018-04-04,5.582015693853194,5.661719765949304,5.527047856333911,5.601254463195801,58475700
2018-04-05,5.812880992889404,5.862352405255478,5.779900400790063,5.812880992889404,88599000
2018-04-06,5.766157404867057,5.848609924316407,5.7249314072508835,5.848609924316406,47908900
2018-04-09,5.889835929959402,5.8925843996998255,5.642479419708252,5.642479419708252,44248900
2018-04-10,5.7469184979194985,5.911823008497669,5.705692501329203,5.881590366363525,58545100
2018-04-11,5.867849546436461,6.019011734542425,5.86235260615917,5.991527557373047,62378300
2018-04-12,5.988779284144478,6.030005285536866,5.95854663848877,5.9585466384887695,36238700
2018-04-13,5.947551518247744,5.97503568818354,5.788143961680453,5.826622009277344,43347800
2018-04-16,5.785398352623709,5.837618248898065,5.661720313090382,5.667217254638672,48474200
2018-04-17,5.6892036032436,5.793642855175101,5.667216364720278,5.779901027679443,36570400
2018-04-18,5.867849546436461,6.010766848343566,5.856855665881879,5.991527557373047,65237400
2018-04-19,6.065735632017609,6.1564330639825195,6.027258092461938,6.101465225219727,62475200
2018-04-20,6.062986140525968,6.172922323757019,6.019011667233548,6.1454386711120605,61494800
2018-04-23,6.071231402652464,6.17841911315918,6.030005400474271,6.17841911315918,37023300
2018-04-24,6.211399063345871,6.258121996834259,6.109707787794571,6.156430721282959,46710300
2018-04-25,6.049244197435835,6.082224789659994,5.9557983124389455,5.972288608551025,68160600
2018-04-26,6.046495143509238,6.21964454650879,6.038249734140873,6.219644546508789,56674700
2018-04-27,6.27736396675878,6.302099680904298,6.227892538467743,6.241634368896484,37858300
2018-04-30,6.247129566840705,6.326833628885904,6.219645389438324,6.313091278076172,23681500
2018-05-02,6.230638797500766,6.302097443640085,6.186664326679191,6.211400032043457,31778100
2018-05-03,6.19491222132828,6.222395883452721,6.038252516445802,6.1701765060424805,48855700
2018-05-04,6.170174635944904,6.222393997528153,6.120703220367432,6.120703220367432,33599400
2018-05-07,6.203156666796375,6.368061248839759,6.181169424138405,6.225143909454346,47815100
2018-05-08,6.337825861645544,6.362561564500439,6.189412168733166,6.296599864959717,81198700
2018-05-09,6.403788419221269,6.8160494897518324,6.3818011830949875,6.810553073883057,118032300
2018-05-10,6.909494967437497,7.280530013907886,6.849030202705304,7.077147960662842,126907200
2018-05-11,7.099137294222242,7.231060742211575,6.986452616870872,6.991949558258057,72996400
2018-05-14,7.10463194730222,7.277781351491958,7.093638068068832,7.211819648742676,66938700
2018-05-15,7.24205222376598,7.3932143922730065,7.115625234865568,7.362982273101807,75230200
2018-05-16,7.384971032517727,7.5663658818802855,7.37672562146775,7.52788782119751,64486500
2018-05-17,7.516893189833829,7.585603364285295,7.000192384397265,7.132116317749023,112487000
2018-05-18,6.873764276278632,7.192579367788389,6.86002193013439,7.049662113189697,83206900
2018-05-21,7.173344467169944,7.225564362182252,6.854529204115029,6.884761333465576,75971900
2018-05-22,6.832435499011283,6.964623286770939,6.650677881765432,6.804896354675293,88109900
2018-05-23,6.672709263845381,6.741556863823808,6.408334732055665,6.408334732055664,74622500
2018-05-24,5.521576185761012,5.714349636620638,5.411420153240682,5.5298380851745605,240343800
2018-05-25,5.686812144017347,5.857554437818144,5.414175687602251,5.452730178833008,131188100
2018-05-28,5.287495515050742,5.287495515050742,4.656851291656494,4.656851291656494,134504900
2018-05-29,4.957027532430364,5.353589882099143,4.84687147009613,5.315034866333008,181509800
2018-05-30,5.06442741225739,5.499544062097285,4.9928258717438245,5.226907730102539,125430000
2018-06-01,5.386636050012373,5.438960372825286,4.1033168344454705,4.450308799743652,216954700
2018-06-04,4.761500171775074,4.8578863896122275,4.695406014878895,4.827593803405762,93547600
2018-06-05,4.780777262610114,4.901948654095877,4.568726539611816,4.568726539611816,67006400
2018-06-06,4.535679155229693,4.593511405435621,4.370445092615327,4.497124671936035,69496800
2018-06-07,4.40624637304229,4.450308794751472,4.111578730887567,4.340152740478516,118752700
2018-06-08,4.353921447683191,4.458569809762519,4.147378689992261,4.199702739715576,91461500
2018-06-11,4.268551487521534,4.35116866561302,4.166657064174049,4.2437663078308105,44872500
2018-06-12,4.263042651410955,4.3181209335775215,4.196949027970331,4.257534980773926,69592600
2018-06-13,4.246520470817995,4.268551684307021,4.059254893528487,4.177672863006592,72301200
2018-06-14,4.221734958524539,4.2823209221789815,4.144625717367006,4.158395290374756,57324600
2018-06-15,4.139117633442483,4.150133238923813,3.984899156703876,4.122594356536865,75239300
2018-06-18,4.0675169858746685,4.100563807654422,3.99316143989563,3.99316143989563,47363800
2018-06-19,3.9270672164228904,4.3291372159850665,3.902282038089925,4.246520042419434,97301500
2018-06-20,4.362183799834779,4.538433480550371,4.351168194790054,4.464077949523926,88397300
2018-06-21,4.431031732870604,4.494371401020388,4.158395290374756,4.158395290374756,67884300
2018-06-22,4.243765228365639,4.318120748524369,4.133609194018671,4.1611480712890625,52184500
2018-06-25,4.185933251135575,4.348413599022639,4.1473787703709855,4.3236284255981445,60347200
2018-06-26,4.378707538491517,4.439293766584719,4.276813115409241,4.417262554168701,59595900
2018-06-27,4.433786217618269,4.676129575262737,4.42277034781982,4.557711601257324,78095000
2018-06-28,4.60452778521632,4.700914540449406,4.497125685957899,4.571481227874756,94960700
2018-06-29,4.640327860270253,4.7339606285095215,4.607280784605916,4.7339606285095215,75735100
2018-07-02,4.678882703095419,4.813823932317967,4.654097525762146,4.811069965362549,54545600
2018-07-03,4.885424790701758,4.926733238526919,4.808315302900155,4.819331169128418,57456700
2018-07-04,4.7862858606620176,5.080954087742629,4.747731365176871,4.849626064300537,54211000
2018-07-05,5.122261105520424,5.177338865634992,4.86064003786349,4.9184722900390625,76084700
